date,geography,geography code,Welsh writing ability: Total: All usual residents aged 3 years and over,Welsh writing ability: Cannot write Welsh,Welsh writing ability: Can write Welsh
2021,W00002179,W00002179,278,254,24
2021,W00002180,W00002180,343,323,20
2021,W00002181,W00002181,305,257,48
2021,W00002182,W00002182,461,379,82
2021,W00002183,W00002183,260,216,44
2021,W00002184,W00002184,272,230,42
2021,W00002185,W00002185,296,219,77
2021,W00002186,W00002186,352,277,75
2021,W00002187,W00002187,298,250,48
2021,W00002188,W00002188,235,211,24
2021,W00002189,W00002189,277,194,83
2021,W00002190,W00002190,302,219,83
2021,W00002191,W00002191,273,220,53
2021,W00002192,W00002192,210,175,35
2021,W00002193,W00002193,238,193,45
2021,W00002194,W00002194,229,189,40
2021,W00002195,W00002195,291,233,58
2021,W00002196,W00002196,264,232,32
2021,W00002197,W00002197,290,263,27
2021,W00002198,W00002198,354,323,31
2021,W00002199,W00002199,265,245,20
2021,W00002200,W00002200,213,204,9
2021,W00002201,W00002201,301,279,22
2021,W00002202,W00002202,293,278,15
2021,W00002203,W00002203,405,384,21
2021,W00002204,W00002204,280,259,21
2021,W00002205,W00002205,384,354,30
2021,W00002206,W00002206,256,235,21
2021,W00002207,W00002207,232,213,19
2021,W00002208,W00002208,217,197,20
2021,W00002209,W00002209,255,233,22
2021,W00002210,W00002210,248,226,22
2021,W00002211,W00002211,285,259,26
2021,W00002212,W00002212,256,236,20
2021,W00002213,W00002213,193,176,17
2021,W00002214,W00002214,206,190,16
2021,W00002215,W00002215,295,287,8
2021,W00002216,W00002216,307,285,22
2021,W00002217,W00002217,310,282,28
2021,W00002218,W00002218,253,234,19
2021,W00002219,W00002219,225,206,19
2021,W00002220,W00002220,317,282,35
2021,W00002221,W00002221,250,223,27
2021,W00002222,W00002222,301,273,28
2021,W00002223,W00002223,294,266,28
2021,W00002224,W00002224,297,279,18
2021,W00002225,W00002225,354,340,14
2021,W00002226,W00002226,319,277,42
2021,W00002227,W00002227,123,111,12
2021,W00002228,W00002228,397,324,73
2021,W00002229,W00002229,183,174,9
2021,W00002231,W00002231,251,230,21
2021,W00002232,W00002232,236,217,19
2021,W00002233,W00002233,291,279,12
2021,W00002234,W00002234,221,205,16
2021,W00002235,W00002235,256,230,26
2021,W00002236,W00002236,333,318,15
2021,W00002237,W00002237,288,263,25
2021,W00002238,W00002238,363,344,19
2021,W00002239,W00002239,172,163,9
2021,W00002240,W00002240,420,376,44
2021,W00002241,W00002241,395,369,26
2021,W00002242,W00002242,218,207,11
2021,W00002243,W00002243,308,289,19
2021,W00002244,W00002244,295,274,21
2021,W00002245,W00002245,214,190,24
2021,W00002246,W00002246,233,221,12
2021,W00002247,W00002247,256,225,31
2021,W00002248,W00002248,228,214,14
2021,W00002249,W00002249,291,264,27
2021,W00002250,W00002250,337,306,31
2021,W00002251,W00002251,239,220,19
2021,W00002253,W00002253,333,283,50
2021,W00002254,W00002254,279,251,28
2021,W00002255,W00002255,403,376,27
2021,W00002256,W00002256,362,323,39
2021,W00002257,W00002257,343,309,34
2021,W00002258,W00002258,283,263,20
2021,W00002259,W00002259,303,268,35
2021,W00002260,W00002260,310,263,47
2021,W00002261,W00002261,317,288,29
2021,W00002262,W00002262,285,269,16
2021,W00002263,W00002263,334,309,25
2021,W00002264,W00002264,266,253,13
2021,W00002265,W00002265,267,248,19
2021,W00002266,W00002266,251,233,18
2021,W00002267,W00002267,251,239,12
2021,W00002268,W00002268,349,279,70
2021,W00002269,W00002269,284,220,64
2021,W00002270,W00002270,159,126,33
2021,W00002271,W00002271,240,173,67
2021,W00002272,W00002272,350,237,113
2021,W00002273,W00002273,248,153,95
2021,W00002274,W00002274,384,228,156
2021,W00002275,W00002275,426,232,194
2021,W00002276,W00002276,335,307,28
2021,W00002277,W00002277,340,319,21
2021,W00002278,W00002278,273,249,24
2021,W00002279,W00002279,362,329,33
2021,W00002280,W00002280,282,257,25
2021,W00002281,W00002281,326,299,27
2021,W00002282,W00002282,353,306,47
2021,W00002283,W00002283,336,304,32
2021,W00002284,W00002284,359,318,41
2021,W00002285,W00002285,387,350,37
2021,W00002286,W00002286,290,233,57
2021,W00002287,W00002287,325,278,47
2021,W00002288,W00002288,296,239,57
2021,W00002289,W00002289,377,316,61
2021,W00002290,W00002290,237,179,58
2021,W00002291,W00002291,333,301,32
2021,W00002292,W00002292,353,328,25
2021,W00002293,W00002293,206,194,12
2021,W00002294,W00002294,397,355,42
2021,W00002295,W00002295,321,291,30
2021,W00002296,W00002296,230,214,16
2021,W00002297,W00002297,291,244,47
2021,W00002298,W00002298,272,232,40
2021,W00002299,W00002299,244,219,25
2021,W00002300,W00002300,359,314,45
2021,W00002301,W00002301,330,297,33
2021,W00002302,W00002302,356,297,59
2021,W00002303,W00002303,297,272,25
2021,W00002305,W00002305,340,311,29
2021,W00002306,W00002306,238,201,37
2021,W00002307,W00002307,218,192,26
2021,W00002308,W00002308,407,330,77
2021,W00002309,W00002309,322,252,70
2021,W00002310,W00002310,316,286,30
2021,W00002311,W00002311,361,246,115
2021,W00002312,W00002312,356,241,115
2021,W00002313,W00002313,385,373,12
2021,W00002314,W00002314,356,348,8
2021,W00002315,W00002315,352,330,22
2021,W00002316,W00002316,297,291,6
2021,W00002317,W00002317,315,304,11
2021,W00002320,W00002320,246,235,11
2021,W00002321,W00002321,298,276,22
2021,W00002323,W00002323,353,319,34
2021,W00002324,W00002324,287,265,22
2021,W00002325,W00002325,415,383,32
2021,W00002327,W00002327,304,251,53
2021,W00002328,W00002328,361,260,101
2021,W00002329,W00002329,372,266,106
2021,W00002330,W00002330,148,116,32
2021,W00002331,W00002331,175,113,62
2021,W00002332,W00002332,232,159,73
2021,W00002333,W00002333,155,103,52
2021,W00002335,W00002335,363,348,15
2021,W00002336,W00002336,329,322,7
2021,W00002337,W00002337,310,282,28
2021,W00002338,W00002338,201,178,23
2021,W00002339,W00002339,454,381,73
2021,W00002340,W00002340,462,421,41
2021,W00002341,W00002341,307,277,30
2021,W00002342,W00002342,329,311,18
2021,W00002343,W00002343,431,387,44
2021,W00002344,W00002344,298,272,26
2021,W00002345,W00002345,342,300,42
2021,W00002346,W00002346,422,380,42
2021,W00002347,W00002347,224,191,33
2021,W00002348,W00002348,384,358,26
2021,W00002349,W00002349,380,358,22
2021,W00002350,W00002350,353,330,23
2021,W00002351,W00002351,376,330,46
2021,W00002352,W00002352,291,127,164
2021,W00002353,W00002353,245,122,123
2021,W00002354,W00002354,284,150,134
2021,W00002355,W00002355,295,155,140
2021,W00002356,W00002356,296,153,143
2021,W00002357,W00002357,274,164,110
2021,W00002358,W00002358,312,170,142
2021,W00002359,W00002359,371,353,18
2021,W00002360,W00002360,366,348,18
2021,W00002361,W00002361,367,336,31
2021,W00002362,W00002362,336,308,28
2021,W00002363,W00002363,284,261,23
2021,W00002364,W00002364,512,478,34
2021,W00002365,W00002365,375,310,65
2021,W00002366,W00002366,222,197,25
2021,W00002367,W00002367,315,291,24
2021,W00002368,W00002368,330,302,28
2021,W00002369,W00002369,249,220,29
2021,W00002370,W00002370,215,188,27
2021,W00002371,W00002371,267,242,25
2021,W00002372,W00002372,227,202,25
2021,W00002373,W00002373,308,294,14
2021,W00002374,W00002374,358,341,17
2021,W00002375,W00002375,303,282,21
2021,W00002376,W00002376,227,223,4
2021,W00002377,W00002377,264,253,11
2021,W00002378,W00002378,189,178,11
2021,W00002379,W00002379,257,242,15
2021,W00002380,W00002380,216,205,11
2021,W00002381,W00002381,225,213,12
2021,W00002382,W00002382,452,431,21
2021,W00002383,W00002383,304,286,18
2021,W00002384,W00002384,387,356,31
2021,W00002385,W00002385,330,286,44
2021,W00002386,W00002386,391,364,27
2021,W00002387,W00002387,400,372,28
2021,W00002388,W00002388,166,157,9
2021,W00002389,W00002389,281,266,15
2021,W00002390,W00002390,294,283,11
2021,W00002391,W00002391,195,185,10
2021,W00002392,W00002392,237,231,6
2021,W00002393,W00002393,297,278,19
2021,W00002394,W00002394,227,218,9
2021,W00002395,W00002395,251,236,15
2021,W00002396,W00002396,210,203,7
2021,W00002397,W00002397,265,252,13
2021,W00002398,W00002398,375,339,36
2021,W00002399,W00002399,299,277,22
2021,W00002400,W00002400,190,178,12
2021,W00002401,W00002401,148,131,17
2021,W00002402,W00002402,308,278,30
2021,W00002403,W00002403,315,269,46
2021,W00002404,W00002404,419,375,44
2021,W00002405,W00002405,175,159,16
2021,W00002406,W00002406,389,366,23
2021,W00002407,W00002407,330,299,31
2021,W00002408,W00002408,439,409,30
2021,W00002409,W00002409,330,201,129
2021,W00002410,W00002410,279,173,106
2021,W00002411,W00002411,296,189,107
2021,W00002412,W00002412,262,225,37
2021,W00002413,W00002413,341,290,51
2021,W00002414,W00002414,265,233,32
2021,W00002415,W00002415,278,245,33
2021,W00002416,W00002416,206,170,36
2021,W00002417,W00002417,240,230,10
2021,W00002418,W00002418,221,200,21
2021,W00002419,W00002419,200,192,8
2021,W00002420,W00002420,333,294,39
2021,W00002421,W00002421,246,221,25
2021,W00002422,W00002422,361,339,22
2021,W00002424,W00002424,197,188,9
2021,W00002425,W00002425,300,279,21
2021,W00002426,W00002426,314,284,30
2021,W00002427,W00002427,292,256,36
2021,W00002429,W00002429,290,265,25
2021,W00002430,W00002430,156,138,18
2021,W00002431,W00002431,383,360,23
2021,W00002432,W00002432,246,234,12
2021,W00002433,W00002433,234,206,28
2021,W00002436,W00002436,395,383,12
2021,W00002437,W00002437,286,263,23
2021,W00002438,W00002438,419,371,48
2021,W00002439,W00002439,305,262,43
2021,W00002440,W00002440,362,331,31
2021,W00002441,W00002441,331,295,36
2021,W00002442,W00002442,320,297,23
2021,W00002443,W00002443,360,323,37
2021,W00002444,W00002444,480,443,37
2021,W00002445,W00002445,378,344,34
2021,W00002446,W00002446,275,246,29
2021,W00002447,W00002447,240,214,26
2021,W00002448,W00002448,308,277,31
2021,W00002449,W00002449,234,214,20
2021,W00002450,W00002450,277,246,31
2021,W00002451,W00002451,128,120,8
2021,W00002452,W00002452,371,253,118
2021,W00002453,W00002453,262,186,76
2021,W00002454,W00002454,293,224,69
2021,W00002455,W00002455,351,235,116
2021,W00002456,W00002456,389,287,102
2021,W00002457,W00002457,459,277,182
2021,W00002458,W00002458,330,252,78
2021,W00002459,W00002459,235,180,55
2021,W00002461,W00002461,461,324,137
2021,W00002463,W00002463,197,160,37
2021,W00002465,W00002465,362,327,35
2021,W00002466,W00002466,313,288,25
2021,W00002467,W00002467,257,239,18
2021,W00002468,W00002468,305,280,25
2021,W00002469,W00002469,417,352,65
2021,W00002470,W00002470,375,346,29
2021,W00002471,W00002471,278,263,15
2021,W00002472,W00002472,201,179,22
2021,W00002473,W00002473,341,331,10
2021,W00002474,W00002474,335,310,25
2021,W00002475,W00002475,354,321,33
2021,W00002476,W00002476,374,341,33
2021,W00002477,W00002477,290,267,23
2021,W00002478,W00002478,239,205,34
2021,W00002479,W00002479,209,183,26
2021,W00002480,W00002480,264,231,33
2021,W00002481,W00002481,261,222,39
2021,W00002482,W00002482,295,268,27
2021,W00002483,W00002483,260,236,24
2021,W00002484,W00002484,309,270,39
2021,W00002485,W00002485,169,151,18
2021,W00002486,W00002486,209,185,24
2021,W00002487,W00002487,224,199,25
2021,W00002488,W00002488,269,240,29
2021,W00002489,W00002489,294,220,74
2021,W00002490,W00002490,252,166,86
2021,W00002491,W00002491,202,143,59
2021,W00002492,W00002492,243,166,77
2021,W00002493,W00002493,484,270,214
2021,W00002494,W00002494,398,325,73
2021,W00002495,W00002495,430,297,133
2021,W00002496,W00002496,282,184,98
2021,W00002497,W00002497,305,248,57
2021,W00002498,W00002498,363,260,103
2021,W00002499,W00002499,220,186,34
2021,W00002500,W00002500,255,215,40
2021,W00002501,W00002501,306,267,39
2021,W00002502,W00002502,490,445,45
2021,W00002503,W00002503,304,247,57
2021,W00002504,W00002504,373,330,43
2021,W00002505,W00002505,256,228,28
2021,W00002506,W00002506,240,205,35
2021,W00002507,W00002507,307,280,27
2021,W00002508,W00002508,229,200,29
2021,W00002509,W00002509,238,200,38
2021,W00002510,W00002510,240,206,34
2021,W00002511,W00002511,211,198,13
2021,W00002512,W00002512,308,284,24
2021,W00002513,W00002513,289,257,32
2021,W00002514,W00002514,276,247,29
2021,W00002515,W00002515,287,262,25
2021,W00002516,W00002516,246,137,109
2021,W00002517,W00002517,300,181,119
2021,W00002518,W00002518,317,183,134
2021,W00002519,W00002519,252,162,90
2021,W00002520,W00002520,229,148,81
2021,W00002521,W00002521,213,151,62
2021,W00002522,W00002522,300,167,133
2021,W00002523,W00002523,235,163,72
2021,W00002524,W00002524,224,162,62
2021,W00002525,W00002525,271,229,42
2021,W00002526,W00002526,279,227,52
2021,W00002527,W00002527,290,258,32
2021,W00002528,W00002528,313,252,61
2021,W00002529,W00002529,215,176,39
2021,W00002530,W00002530,116,87,29
2021,W00002531,W00002531,328,254,74
2021,W00002532,W00002532,308,267,41
2021,W00002533,W00002533,336,270,66
2021,W00002534,W00002534,354,311,43
2021,W00002536,W00002536,307,284,23
2021,W00002537,W00002537,321,293,28
2021,W00002540,W00002540,249,233,16
2021,W00002541,W00002541,382,349,33
2021,W00002542,W00002542,267,249,18
2021,W00002543,W00002543,323,284,39
2021,W00002544,W00002544,265,252,13
2021,W00002545,W00002545,371,337,34
2021,W00002546,W00002546,257,244,13
2021,W00002547,W00002547,318,281,37
2021,W00002548,W00002548,339,296,43
2021,W00002549,W00002549,242,217,25
2021,W00002550,W00002550,338,311,27
2021,W00002551,W00002551,274,249,25
2021,W00002552,W00002552,233,216,17
2021,W00002553,W00002553,277,235,42
2021,W00002554,W00002554,254,227,27
2021,W00002555,W00002555,296,277,19
2021,W00002556,W00002556,305,291,14
2021,W00002557,W00002557,115,103,12
2021,W00002558,W00002558,148,135,13
2021,W00002560,W00002560,239,216,23
2021,W00002562,W00002562,250,223,27
2021,W00002563,W00002563,274,256,18
2021,W00002564,W00002564,378,326,52
2021,W00002565,W00002565,379,349,30
2021,W00002566,W00002566,262,221,41
2021,W00002567,W00002567,296,274,22
2021,W00002568,W00002568,274,243,31
2021,W00002569,W00002569,365,323,42
2021,W00002570,W00002570,186,172,14
2021,W00002571,W00002571,241,223,18
2021,W00002573,W00002573,228,203,25
2021,W00002574,W00002574,148,135,13
2021,W00002575,W00002575,180,157,23
2021,W00002576,W00002576,224,197,27
2021,W00002577,W00002577,324,296,28
2021,W00002578,W00002578,291,271,20
2021,W00002579,W00002579,318,268,50
2021,W00002580,W00002580,276,249,27
2021,W00002581,W00002581,295,274,21
2021,W00002582,W00002582,270,237,33
2021,W00002583,W00002583,426,401,25
2021,W00002584,W00002584,175,168,7
2021,W00002585,W00002585,251,232,19
2021,W00002586,W00002586,277,264,13
2021,W00002587,W00002587,222,211,11
2021,W00002588,W00002588,297,283,14
2021,W00002589,W00002589,257,239,18
2021,W00002590,W00002590,296,280,16
2021,W00002591,W00002591,227,217,10
2021,W00002592,W00002592,236,223,13
2021,W00002593,W00002593,357,330,27
2021,W00002594,W00002594,293,266,27
2021,W00002595,W00002595,218,206,12
2021,W00002596,W00002596,371,360,11
2021,W00002597,W00002597,338,331,7
2021,W00002598,W00002598,244,212,32
2021,W00002599,W00002599,403,349,54
2021,W00002600,W00002600,286,253,33
2021,W00002601,W00002601,307,283,24
2021,W00002602,W00002602,221,205,16
2021,W00002603,W00002603,301,267,34
2021,W00002604,W00002604,260,248,12
2021,W00002605,W00002605,422,367,55
2021,W00002606,W00002606,545,454,91
2021,W00002607,W00002607,313,264,49
2021,W00002608,W00002608,368,309,59
2021,W00002609,W00002609,476,389,87
2021,W00002610,W00002610,269,244,25
2021,W00002611,W00002611,242,222,20
2021,W00002612,W00002612,364,320,44
2021,W00002613,W00002613,207,193,14
2021,W00002614,W00002614,202,189,13
2021,W00002615,W00002615,457,395,62
2021,W00002616,W00002616,267,233,34
2021,W00002619,W00002619,295,261,34
2021,W00002620,W00002620,250,229,21
2021,W00002621,W00002621,189,174,15
2021,W00002622,W00002622,217,200,17
2021,W00002623,W00002623,275,261,14
2021,W00002624,W00002624,320,302,18
2021,W00002625,W00002625,320,289,31
2021,W00002627,W00002627,477,434,43
2021,W00002628,W00002628,303,289,14
2021,W00002629,W00002629,236,212,24
2021,W00002630,W00002630,282,239,43
2021,W00002631,W00002631,209,182,27
2021,W00002632,W00002632,245,219,26
2021,W00002633,W00002633,263,242,21
2021,W00002634,W00002634,225,213,12
2021,W00002636,W00002636,272,249,23
2021,W00002637,W00002637,270,238,32
2021,W00002638,W00002638,362,343,19
2021,W00002641,W00002641,439,392,47
2021,W00002642,W00002642,239,216,23
2021,W00002643,W00002643,376,327,49
2021,W00002644,W00002644,241,226,15
2021,W00002645,W00002645,304,273,31
2021,W00002646,W00002646,238,210,28
2021,W00002648,W00002648,210,187,23
2021,W00002649,W00002649,348,264,84
2021,W00002650,W00002650,303,273,30
2021,W00002651,W00002651,281,213,68
2021,W00002652,W00002652,245,212,33
2021,W00002653,W00002653,283,238,45
2021,W00002654,W00002654,209,169,40
2021,W00002655,W00002655,367,315,52
2021,W00002656,W00002656,476,440,36
2021,W00002657,W00002657,266,238,28
2021,W00002658,W00002658,275,258,17
2021,W00002659,W00002659,322,301,21
2021,W00002660,W00002660,281,248,33
2021,W00002661,W00002661,173,163,10
2021,W00002662,W00002662,238,219,19
2021,W00002663,W00002663,307,278,29
2021,W00002664,W00002664,229,216,13
2021,W00002665,W00002665,215,199,16
2021,W00002666,W00002666,301,270,31
2021,W00002667,W00002667,391,359,32
2021,W00002668,W00002668,281,261,20
2021,W00002669,W00002669,465,413,52
2021,W00002670,W00002670,333,292,41
2021,W00002671,W00002671,259,235,24
2021,W00002672,W00002672,258,246,12
2021,W00002673,W00002673,307,274,33
2021,W00002674,W00002674,258,238,20
2021,W00002675,W00002675,218,195,23
2021,W00002676,W00002676,274,257,17
2021,W00002677,W00002677,243,226,17
2021,W00002678,W00002678,299,257,42
2021,W00002679,W00002679,134,128,6
2021,W00002680,W00002680,254,227,27
2021,W00002681,W00002681,169,148,21
2021,W00002682,W00002682,353,311,42
2021,W00002683,W00002683,214,189,25
2021,W00002684,W00002684,236,185,51
2021,W00002685,W00002685,273,225,48
2021,W00002686,W00002686,262,195,67
2021,W00002687,W00002687,248,169,79
2021,W00002688,W00002688,301,212,89
2021,W00002689,W00002689,327,238,89
2021,W00002690,W00002690,132,110,22
2021,W00002691,W00002691,244,169,75
2021,W00002692,W00002692,242,216,26
2021,W00002693,W00002693,353,313,40
2021,W00002694,W00002694,439,390,49
2021,W00002695,W00002695,348,262,86
2021,W00002696,W00002696,233,172,61
2021,W00002697,W00002697,306,221,85
2021,W00002698,W00002698,262,189,73
2021,W00002699,W00002699,233,189,44
2021,W00002700,W00002700,278,256,22
2021,W00002701,W00002701,251,185,66
2021,W00002702,W00002702,259,212,47
2021,W00002703,W00002703,327,262,65
2021,W00002704,W00002704,224,98,126
2021,W00002705,W00002705,238,99,139
2021,W00002706,W00002706,231,125,106
2021,W00002707,W00002707,171,95,76
2021,W00002708,W00002708,187,106,81
2021,W00002709,W00002709,198,94,104
2021,W00002710,W00002710,159,103,56
2021,W00002711,W00002711,396,263,133
2021,W00002712,W00002712,159,98,61
2021,W00002713,W00002713,224,144,80
2021,W00002714,W00002714,265,172,93
2021,W00002715,W00002715,225,140,85
2021,W00002716,W00002716,340,213,127
2021,W00002717,W00002717,123,65,58
2021,W00002718,W00002718,231,128,103
2021,W00002719,W00002719,455,262,193
2021,W00002720,W00002720,208,120,88
2021,W00002721,W00002721,272,127,145
2021,W00002722,W00002722,260,134,126
2021,W00002723,W00002723,230,139,91
2021,W00002724,W00002724,198,113,85
