date,geography,geography code,Welsh understanding ability: Total: All usual residents aged 3 years and over,Welsh understanding ability: Cannot understand spoken Welsh,Welsh understanding ability: Can understand spoken Welsh
2021,W00003752,W00003752,357,148,209
2021,W00003753,W00003753,278,105,173
2021,W00003754,W00003754,273,116,157
2021,W00003755,W00003755,301,94,207
2021,W00003756,W00003756,231,91,140
2021,W00003757,W00003757,280,91,189
2021,W00003758,W00003758,388,133,255
2021,W00003759,W00003759,281,76,205
2021,W00003760,W00003760,283,162,121
2021,W00003761,W00003761,266,138,128
2021,W00003762,W00003762,289,119,170
2021,W00003763,W00003763,225,122,103
2021,W00003764,W00003764,258,135,123
2021,W00003765,W00003765,216,98,118
2021,W00003766,W00003766,184,91,93
2021,W00003767,W00003767,215,139,76
2021,W00003768,W00003768,466,212,254
2021,W00003769,W00003769,230,102,128
2021,W00003770,W00003770,355,205,150
2021,W00003771,W00003771,230,108,122
2021,W00003772,W00003772,222,91,131
2021,W00003773,W00003773,403,168,235
2021,W00003774,W00003774,307,111,196
2021,W00003775,W00003775,271,148,123
2021,W00003776,W00003776,230,80,150
2021,W00003777,W00003777,271,137,134
2021,W00003778,W00003778,306,211,95
2021,W00003779,W00003779,296,215,81
2021,W00003780,W00003780,262,175,87
2021,W00003781,W00003781,298,182,116
2021,W00003782,W00003782,317,212,105
2021,W00003783,W00003783,267,136,131
2021,W00003784,W00003784,269,150,119
2021,W00003785,W00003785,244,168,76
2021,W00003786,W00003786,266,172,94
2021,W00003787,W00003787,269,145,124
2021,W00003788,W00003788,268,162,106
2021,W00003789,W00003789,306,207,99
2021,W00003790,W00003790,272,150,122
2021,W00003791,W00003791,323,201,122
2021,W00003792,W00003792,252,170,82
2021,W00003793,W00003793,409,273,136
2021,W00003794,W00003794,284,195,89
2021,W00003795,W00003795,227,147,80
2021,W00003796,W00003796,404,304,100
2021,W00003797,W00003797,330,210,120
2021,W00003798,W00003798,291,196,95
2021,W00003799,W00003799,258,177,81
2021,W00003800,W00003800,319,199,120
2021,W00003801,W00003801,274,153,121
2021,W00003802,W00003802,280,189,91
2021,W00003803,W00003803,271,163,108
2021,W00003804,W00003804,247,158,89
2021,W00003805,W00003805,220,139,81
2021,W00003806,W00003806,289,198,91
2021,W00003807,W00003807,273,190,83
2021,W00003808,W00003808,289,227,62
2021,W00003809,W00003809,250,165,85
2021,W00003811,W00003811,311,142,169
2021,W00003812,W00003812,333,160,173
2021,W00003813,W00003813,299,112,187
2021,W00003814,W00003814,361,153,208
2021,W00003815,W00003815,451,263,188
2021,W00003817,W00003817,350,181,169
2021,W00003818,W00003818,315,181,134
2021,W00003819,W00003819,349,238,111
2021,W00003820,W00003820,271,171,100
2021,W00003821,W00003821,326,197,129
2021,W00003823,W00003823,254,165,89
2021,W00003824,W00003824,202,116,86
2021,W00003825,W00003825,318,215,103
2021,W00003826,W00003826,266,175,91
2021,W00003827,W00003827,248,160,88
2021,W00003828,W00003828,266,180,86
2021,W00003829,W00003829,234,135,99
2021,W00003830,W00003830,401,145,256
2021,W00003831,W00003831,338,116,222
2021,W00003832,W00003832,351,142,209
2021,W00003833,W00003833,244,86,158
2021,W00003834,W00003834,346,127,219
2021,W00003835,W00003835,348,151,197
2021,W00003836,W00003836,477,214,263
2021,W00003837,W00003837,469,171,298
2021,W00003838,W00003838,272,108,164
2021,W00003839,W00003839,393,174,219
2021,W00003840,W00003840,292,130,162
2021,W00003841,W00003841,229,100,129
2021,W00003842,W00003842,298,160,138
2021,W00003843,W00003843,256,113,143
2021,W00003844,W00003844,331,118,213
2021,W00003845,W00003845,266,105,161
2021,W00003846,W00003846,295,117,178
2021,W00003847,W00003847,350,131,219
2021,W00003848,W00003848,500,180,320
2021,W00003849,W00003849,317,91,226
2021,W00003850,W00003850,268,98,170
2021,W00003851,W00003851,274,116,158
2021,W00003852,W00003852,255,97,158
2021,W00003853,W00003853,218,86,132
2021,W00003854,W00003854,275,97,178
2021,W00003855,W00003855,325,124,201
2021,W00003856,W00003856,259,125,134
2021,W00003857,W00003857,306,88,218
2021,W00003858,W00003858,325,124,201
2021,W00003859,W00003859,315,125,190
2021,W00003860,W00003860,288,94,194
2021,W00003861,W00003861,270,120,150
2021,W00003862,W00003862,257,86,171
2021,W00003863,W00003863,238,90,148
2021,W00003864,W00003864,236,82,154
2021,W00003865,W00003865,265,90,175
2021,W00003866,W00003866,310,132,178
2021,W00003867,W00003867,300,128,172
2021,W00003868,W00003868,284,148,136
2021,W00003869,W00003869,524,236,288
2021,W00003870,W00003870,315,165,150
2021,W00003871,W00003871,311,164,147
2021,W00003872,W00003872,456,217,239
2021,W00003873,W00003873,377,168,209
2021,W00003874,W00003874,245,113,132
2021,W00003875,W00003875,341,144,197
2021,W00003876,W00003876,378,201,177
2021,W00003877,W00003877,352,138,214
2021,W00003878,W00003878,248,90,158
2021,W00003879,W00003879,289,139,150
2021,W00003880,W00003880,200,98,102
2021,W00003881,W00003881,334,188,146
2021,W00003882,W00003882,232,117,115
2021,W00003883,W00003883,289,168,121
2021,W00003884,W00003884,522,242,280
2021,W00003885,W00003885,351,158,193
2021,W00003886,W00003886,422,191,231
2021,W00003887,W00003887,302,138,164
2021,W00003888,W00003888,396,152,244
2021,W00003889,W00003889,350,142,208
2021,W00003890,W00003890,365,174,191
2021,W00003891,W00003891,385,199,186
2021,W00003892,W00003892,416,197,219
2021,W00003893,W00003893,248,123,125
2021,W00003894,W00003894,396,157,239
2021,W00003895,W00003895,351,187,164
2021,W00003896,W00003896,308,176,132
2021,W00003897,W00003897,161,70,91
2021,W00003898,W00003898,367,218,149
2021,W00003899,W00003899,314,190,124
2021,W00003900,W00003900,224,137,87
2021,W00003901,W00003901,213,138,75
2021,W00003902,W00003902,224,131,93
2021,W00003903,W00003903,265,164,101
2021,W00003904,W00003904,288,146,142
2021,W00003905,W00003905,432,235,197
2021,W00003906,W00003906,303,163,140
2021,W00003907,W00003907,271,124,147
2021,W00003908,W00003908,372,177,195
2021,W00003909,W00003909,352,177,175
2021,W00003910,W00003910,301,137,164
2021,W00003911,W00003911,332,166,166
2021,W00003912,W00003912,305,135,170
2021,W00003913,W00003913,304,114,190
2021,W00003914,W00003914,252,114,138
2021,W00003915,W00003915,294,182,112
2021,W00003916,W00003916,308,135,173
2021,W00003917,W00003917,334,140,194
2021,W00003918,W00003918,476,215,261
2021,W00003919,W00003919,323,158,165
2021,W00003920,W00003920,373,184,189
2021,W00003921,W00003921,278,172,106
2021,W00003922,W00003922,342,143,199
2021,W00003923,W00003923,276,134,142
2021,W00003924,W00003924,268,132,136
2021,W00003925,W00003925,306,225,81
2021,W00003926,W00003926,253,194,59
2021,W00003927,W00003927,290,213,77
2021,W00003928,W00003928,236,158,78
2021,W00003930,W00003930,236,169,67
2021,W00003931,W00003931,263,207,56
2021,W00003932,W00003932,225,158,67
2021,W00003933,W00003933,333,234,99
2021,W00003934,W00003934,239,182,57
2021,W00003935,W00003935,277,204,73
2021,W00003937,W00003937,242,164,78
2021,W00003938,W00003938,295,216,79
2021,W00003939,W00003939,259,187,72
2021,W00003940,W00003940,465,290,175
2021,W00003941,W00003941,161,106,55
2021,W00003943,W00003943,285,165,120
2021,W00003944,W00003944,252,136,116
2021,W00003945,W00003945,258,132,126
2021,W00003946,W00003946,321,146,175
2021,W00003947,W00003947,242,180,62
2021,W00003948,W00003948,269,229,40
2021,W00003949,W00003949,208,172,36
2021,W00003950,W00003950,222,203,19
2021,W00003951,W00003951,274,242,32
2021,W00003952,W00003952,230,201,29
2021,W00003953,W00003953,310,278,32
2021,W00003954,W00003954,300,252,48
2021,W00003955,W00003955,251,208,43
2021,W00003956,W00003956,317,247,70
2021,W00003957,W00003957,122,104,18
2021,W00003958,W00003958,428,370,58
2021,W00003960,W00003960,371,342,29
2021,W00003961,W00003961,292,257,35
2021,W00003962,W00003962,244,218,26
2021,W00003963,W00003963,446,394,52
2021,W00003964,W00003964,264,238,26
2021,W00003965,W00003965,287,246,41
2021,W00003966,W00003966,279,230,49
2021,W00003967,W00003967,229,205,24
2021,W00003968,W00003968,277,241,36
2021,W00003969,W00003969,249,226,23
2021,W00003970,W00003970,306,275,31
2021,W00003971,W00003971,275,245,30
2021,W00003972,W00003972,310,290,20
2021,W00003973,W00003973,282,225,57
2021,W00003975,W00003975,330,287,43
2021,W00003976,W00003976,245,235,10
2021,W00003977,W00003977,310,280,30
2021,W00003978,W00003978,244,225,19
2021,W00003979,W00003979,125,106,19
2021,W00003980,W00003980,128,118,10
2021,W00003981,W00003981,149,138,11
2021,W00003982,W00003982,408,372,36
2021,W00003983,W00003983,413,373,40
2021,W00003984,W00003984,372,338,34
2021,W00003986,W00003986,292,276,16
2021,W00003987,W00003987,233,214,19
2021,W00003988,W00003988,406,362,44
2021,W00003989,W00003989,415,387,28
2021,W00003990,W00003990,243,227,16
2021,W00003991,W00003991,250,219,31
2021,W00003992,W00003992,166,151,15
2021,W00003993,W00003993,206,189,17
2021,W00003995,W00003995,222,203,19
2021,W00003996,W00003996,222,208,14
2021,W00003997,W00003997,535,473,62
2021,W00003998,W00003998,289,259,30
2021,W00003999,W00003999,230,206,24
2021,W00004001,W00004001,240,216,24
2021,W00004002,W00004002,228,209,19
2021,W00004003,W00004003,240,218,22
2021,W00004004,W00004004,498,456,42
2021,W00004005,W00004005,201,184,17
2021,W00004006,W00004006,196,177,19
2021,W00004007,W00004007,297,275,22
2021,W00004008,W00004008,195,178,17
2021,W00004010,W00004010,208,192,16
2021,W00004011,W00004011,132,125,7
2021,W00004012,W00004012,172,155,17
2021,W00004013,W00004013,231,202,29
2021,W00004014,W00004014,253,225,28
2021,W00004015,W00004015,225,209,16
2021,W00004016,W00004016,233,207,26
2021,W00004017,W00004017,221,194,27
2021,W00004018,W00004018,381,345,36
2021,W00004019,W00004019,264,228,36
2021,W00004020,W00004020,279,249,30
2021,W00004021,W00004021,269,238,31
2021,W00004022,W00004022,240,206,34
2021,W00004023,W00004023,186,161,25
2021,W00004025,W00004025,246,205,41
2021,W00004026,W00004026,188,164,24
2021,W00004027,W00004027,366,332,34
2021,W00004028,W00004028,404,375,29
2021,W00004030,W00004030,351,273,78
2021,W00004031,W00004031,337,211,126
2021,W00004032,W00004032,337,222,115
2021,W00004033,W00004033,433,309,124
2021,W00004034,W00004034,304,214,90
2021,W00004035,W00004035,304,222,82
2021,W00004036,W00004036,275,220,55
2021,W00004037,W00004037,271,192,79
2021,W00004038,W00004038,230,190,40
2021,W00004039,W00004039,187,141,46
2021,W00004040,W00004040,309,257,52
2021,W00004041,W00004041,266,205,61
2021,W00004042,W00004042,270,222,48
2021,W00004043,W00004043,333,251,82
2021,W00004044,W00004044,329,257,72
2021,W00004045,W00004045,286,240,46
2021,W00004046,W00004046,254,198,56
2021,W00004047,W00004047,280,217,63
2021,W00004048,W00004048,190,140,50
2021,W00004049,W00004049,299,224,75
2021,W00004050,W00004050,288,216,72
2021,W00004051,W00004051,224,155,69
2021,W00004052,W00004052,247,147,100
2021,W00004053,W00004053,240,170,70
2021,W00004054,W00004054,257,182,75
2021,W00004055,W00004055,270,235,35
2021,W00004056,W00004056,237,199,38
2021,W00004057,W00004057,300,283,17
2021,W00004058,W00004058,334,310,24
2021,W00004059,W00004059,278,242,36
2021,W00004060,W00004060,275,225,50
2021,W00004061,W00004061,255,233,22
2021,W00004062,W00004062,316,284,32
2021,W00004063,W00004063,248,219,29
2021,W00004064,W00004064,285,226,59
2021,W00004065,W00004065,326,270,56
2021,W00004066,W00004066,181,167,14
2021,W00004067,W00004067,306,283,23
2021,W00004068,W00004068,139,126,13
2021,W00004069,W00004069,175,148,27
2021,W00004070,W00004070,251,222,29
2021,W00004072,W00004072,276,232,44
2021,W00004073,W00004073,534,428,106
2021,W00004074,W00004074,232,200,32
2021,W00004075,W00004075,535,448,87
2021,W00004076,W00004076,263,231,32
2021,W00004077,W00004077,242,214,28
2021,W00004078,W00004078,416,340,76
2021,W00004079,W00004079,331,281,50
2021,W00004080,W00004080,250,222,28
2021,W00004081,W00004081,278,235,43
2021,W00004082,W00004082,353,312,41
2021,W00004083,W00004083,255,224,31
2021,W00004084,W00004084,288,254,34
2021,W00004085,W00004085,371,299,72
2021,W00004086,W00004086,282,238,44
2021,W00004087,W00004087,222,186,36
2021,W00004088,W00004088,318,278,40
2021,W00004089,W00004089,258,227,31
2021,W00004090,W00004090,334,310,24
2021,W00004091,W00004091,243,209,34
2021,W00004092,W00004092,233,206,27
2021,W00004093,W00004093,328,304,24
2021,W00004094,W00004094,187,172,15
2021,W00004095,W00004095,231,206,25
2021,W00004096,W00004096,320,279,41
2021,W00004097,W00004097,333,278,55
2021,W00004098,W00004098,289,256,33
2021,W00004099,W00004099,273,257,16
2021,W00004100,W00004100,307,287,20
2021,W00004101,W00004101,328,293,35
2021,W00004102,W00004102,215,195,20
2021,W00004103,W00004103,297,259,38
2021,W00004104,W00004104,290,256,34
2021,W00004105,W00004105,342,306,36
2021,W00004106,W00004106,216,188,28
2021,W00004107,W00004107,266,244,22
2021,W00004108,W00004108,321,282,39
2021,W00004109,W00004109,299,273,26
2021,W00004110,W00004110,287,253,34
2021,W00004111,W00004111,288,268,20
2021,W00004112,W00004112,277,246,31
2021,W00004113,W00004113,268,229,39
2021,W00004114,W00004114,244,230,14
2021,W00004115,W00004115,251,222,29
2021,W00004116,W00004116,270,239,31
2021,W00004117,W00004117,302,266,36
2021,W00004118,W00004118,242,211,31
2021,W00004119,W00004119,218,192,26
2021,W00004120,W00004120,302,276,26
2021,W00004121,W00004121,230,210,20
2021,W00004122,W00004122,287,260,27
2021,W00004123,W00004123,194,178,16
2021,W00004124,W00004124,195,174,21
2021,W00004125,W00004125,241,208,33
2021,W00004126,W00004126,255,226,29
2021,W00004127,W00004127,284,250,34
2021,W00004128,W00004128,232,201,31
2021,W00004129,W00004129,315,279,36
2021,W00004130,W00004130,272,234,38
2021,W00004131,W00004131,315,265,50
2021,W00004132,W00004132,240,210,30
2021,W00004133,W00004133,279,250,29
2021,W00004134,W00004134,277,237,40
2021,W00004135,W00004135,322,286,36
2021,W00004136,W00004136,280,256,24
2021,W00004137,W00004137,305,265,40
2021,W00004138,W00004138,258,239,19
2021,W00004139,W00004139,280,246,34
2021,W00004140,W00004140,357,303,54
2021,W00004141,W00004141,266,219,47
2021,W00004142,W00004142,314,256,58
2021,W00004143,W00004143,350,291,59
2021,W00004144,W00004144,161,145,16
2021,W00004145,W00004145,381,341,40
2021,W00004146,W00004146,297,266,31
2021,W00004147,W00004147,353,306,47
2021,W00004148,W00004148,242,208,34
2021,W00004149,W00004149,269,197,72
2021,W00004150,W00004150,231,177,54
2021,W00004151,W00004151,290,250,40
2021,W00004152,W00004152,301,216,85
2021,W00004153,W00004153,394,322,72
2021,W00004154,W00004154,393,294,99
2021,W00004155,W00004155,187,151,36
2021,W00004157,W00004157,477,390,87
2021,W00004158,W00004158,292,243,49
2021,W00004159,W00004159,343,286,57
2021,W00004160,W00004160,147,124,23
2021,W00004161,W00004161,317,278,39
2021,W00004162,W00004162,332,274,58
2021,W00004163,W00004163,445,383,62
2021,W00004164,W00004164,245,194,51
2021,W00004165,W00004165,300,250,50
2021,W00004166,W00004166,350,307,43
2021,W00004167,W00004167,212,176,36
2021,W00004168,W00004168,383,338,45
2021,W00004169,W00004169,408,334,74
2021,W00004170,W00004170,212,179,33
2021,W00004171,W00004171,294,258,36
2021,W00004172,W00004172,356,307,49
2021,W00004173,W00004173,177,149,28
2021,W00004174,W00004174,305,263,42
2021,W00004175,W00004175,264,200,64
2021,W00004176,W00004176,378,298,80
2021,W00004177,W00004177,321,259,62
2021,W00004178,W00004178,288,238,50
2021,W00004179,W00004179,303,241,62
2021,W00004180,W00004180,296,240,56
2021,W00004181,W00004181,268,219,49
2021,W00004182,W00004182,314,270,44
2021,W00004183,W00004183,197,169,28
2021,W00004184,W00004184,246,217,29
2021,W00004186,W00004186,259,213,46
2021,W00004188,W00004188,259,213,46
2021,W00004189,W00004189,257,222,35
2021,W00004190,W00004190,266,216,50
2021,W00004191,W00004191,289,245,44
2021,W00004192,W00004192,302,251,51
2021,W00004196,W00004196,217,181,36
2021,W00004197,W00004197,252,222,30
2021,W00004198,W00004198,237,195,42
2021,W00004199,W00004199,281,249,32
2021,W00004200,W00004200,277,243,34
2021,W00004201,W00004201,252,224,28
2021,W00004202,W00004202,345,307,38
2021,W00004203,W00004203,243,214,29
2021,W00004204,W00004204,277,243,34
2021,W00004205,W00004205,275,198,77
2021,W00004206,W00004206,214,172,42
2021,W00004207,W00004207,293,240,53
2021,W00004208,W00004208,135,110,25
2021,W00004210,W00004210,303,239,64
2021,W00004211,W00004211,260,189,71
2021,W00004212,W00004212,301,221,80
2021,W00004213,W00004213,198,156,42
2021,W00004215,W00004215,230,181,49
2021,W00004216,W00004216,254,189,65
2021,W00004217,W00004217,220,166,54
2021,W00004218,W00004218,246,180,66
2021,W00004220,W00004220,301,272,29
2021,W00004221,W00004221,270,240,30
2021,W00004222,W00004222,297,284,13
2021,W00004223,W00004223,300,259,41
2021,W00004224,W00004224,245,233,12
2021,W00004225,W00004225,280,257,23
2021,W00004226,W00004226,356,311,45
2021,W00004227,W00004227,291,275,16
2021,W00004228,W00004228,222,207,15
2021,W00004229,W00004229,323,305,18
2021,W00004230,W00004230,233,219,14
2021,W00004232,W00004232,284,251,33
2021,W00004233,W00004233,285,232,53
2021,W00004234,W00004234,265,225,40
2021,W00004235,W00004235,257,228,29
2021,W00004236,W00004236,275,241,34
2021,W00004237,W00004237,281,249,32
2021,W00004238,W00004238,252,231,21
2021,W00004239,W00004239,274,257,17
2021,W00004240,W00004240,275,263,12
2021,W00004241,W00004241,263,222,41
2021,W00004242,W00004242,344,297,47
2021,W00004243,W00004243,382,325,57
2021,W00004244,W00004244,225,184,41
2021,W00004245,W00004245,189,162,27
2021,W00004246,W00004246,432,327,105
2021,W00004247,W00004247,162,143,19
2021,W00004248,W00004248,312,246,66
2021,W00004249,W00004249,279,201,78
2021,W00004250,W00004250,347,277,70
2021,W00004251,W00004251,229,183,46
2021,W00004252,W00004252,532,386,146
2021,W00004253,W00004253,255,171,84
2021,W00004254,W00004254,289,217,72
2021,W00004255,W00004255,483,356,127
2021,W00004256,W00004256,571,417,154
2021,W00004257,W00004257,343,274,69
2021,W00004258,W00004258,379,316,63
2021,W00004259,W00004259,354,299,55
2021,W00004260,W00004260,305,234,71
2021,W00004261,W00004261,270,217,53
2021,W00004262,W00004262,304,249,55
2021,W00004263,W00004263,292,242,50
2021,W00004264,W00004264,356,313,43
2021,W00004265,W00004265,361,328,33
2021,W00004266,W00004266,482,411,71
2021,W00004267,W00004267,375,346,29
2021,W00004268,W00004268,275,241,34
2021,W00004269,W00004269,296,259,37
2021,W00004270,W00004270,254,200,54
2021,W00004271,W00004271,275,198,77
2021,W00004272,W00004272,285,207,78
2021,W00004274,W00004274,323,266,57
2021,W00004275,W00004275,324,267,57
2021,W00004276,W00004276,365,313,52
2021,W00004277,W00004277,446,381,65
2021,W00004278,W00004278,251,217,34
2021,W00004279,W00004279,253,214,39
2021,W00004280,W00004280,262,220,42
2021,W00004281,W00004281,322,292,30
2021,W00004282,W00004282,203,181,22
2021,W00004283,W00004283,218,189,29
